section,path,line,target,snippet,comment_flag,action,classification
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1317,Review manually,"""translation_unit_text"": ""效率红利。当常规工作量下降且运营成本降低时，将人工智能带来的效率提升转化为对工人福利的持久改善，包括激励企业提高退休金匹配或缴款比例、承担更大份额的医疗费用，以及补贴儿童和老人护理。激励雇主和工会开展有时限的32小时/四天工作周试点，保持产出和服务水平不变且不降低薪酬，然后将节省下来的工时转化为永久性的缩...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1318,Review manually,"""fit_text"": ""效率红利。当常规工作量下降且运营成本降低时，将人工智能带来的效率提升转化为对工人福利的持久改善，包括激励企业提高退休金匹配或缴款比例、承担更大份额的医疗费用，以及补贴儿童和老人护理。激励雇主和工会开展有时限的32小时/四天工作周试点，保持产出和服务水平不变且不降低薪酬，然后将节省下来的工时转化为永久性的缩短工作周、可累积的带薪休假...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1326,Review manually,"""markdown_text"": ""效率红利。当常规工作量下降且运营成本降低时，将人工智能带来的效率提升转化为对工人福利的持久改善，包括激励企业提高退休金匹配或缴款比例、承担更大份额的医疗费用，以及补贴儿童和老人护理。激励雇主和工会开展有时限的32小时/四天工作周试点，保持产出和服务水平不变且不降低薪酬，然后将节省下来的工时转化为永久性的缩短工作周、可累积...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1353,Review manually,"""translated_text"": ""适应所有人的安全网。确保现有安全网可靠、快速且大规模运行，因为如果向超级智能的转型要惠及所有人，那么旨在提供经济和健康保障的系统就必须无延迟、无漏洞地发挥作用。这始于失业保险、SNAP、社会保障、医疗补助和医疗保险——它们不仅存在，而且功能完备、易于获取，并能响应人们在转型期间将面临的现实。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1354,Review manually,"""translation_unit_text"": ""适应所有人的安全网。确保现有安全网可靠、快速且大规模运行，因为如果向超级智能的转型要惠及所有人，那么旨在提供经济和健康保障的系统就必须无延迟、无漏洞地发挥作用。这始于失业保险、SNAP、社会保障、医疗补助和医疗保险——它们不仅存在，而且功能完备、易于获取，并能响应人们在转型期间将面临的现实。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1355,Review manually,"""fit_text"": ""适应所有人的安全网。确保现有安全网可靠、快速且大规模运行，因为如果向超级智能的转型要惠及所有人，那么旨在提供经济和健康保障的系统就必须无延迟、无漏洞地发挥作用。这始于失业保险、SNAP、社会保障、医疗补助和医疗保险——它们不仅存在，而且功能完备、易于获取，并能响应人们在转型期间将面临的现实。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1363,Review manually,"""markdown_text"": ""适应所有人的安全网。确保现有安全网可靠、快速且大规模运行，因为如果向超级智能的转型要惠及所有人，那么旨在提供经济和健康保障的系统就必须无延迟、无漏洞地发挥作用。这始于失业保险、SNAP、社会保障、医疗补助和医疗保险——它们不仅存在，而且功能完备、易于获取，并能响应人们在转型期间将面临的现实。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1395,Review manually,"""translation_unit_text"": ""其次，投资建立清晰、实时的测量系统，以评估人工智能如何影响就业、工资、工作质量和行业动态，采用失业率及区域或行业特定替代指标等公共度量标准。这些系统应使政策制定者能够及时了解干扰发生的领域及其严重程度。随后，制定一套临时性、扩大的安全网方案（例如扩大或更灵活的失业救济、快速现金援助、工资保险、培训券），当...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1404,Review manually,"""markdown_text"": ""其次，投资建立清晰、实时的测量系统，以评估人工智能如何影响就业、工资、工作质量和行业动态，采用失业率及区域或行业特定替代指标等公共度量标准。这些系统应使政策制定者能够及时了解干扰发生的领域及其严重程度。随后，制定一套临时性、扩大的安全网方案（例如扩大或更灵活的失业救济、快速现金援助、工资保险、培训券），当这些指标超过预设...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1443,Review manually,"""translation_unit_text"": ""其次，投资建立清晰、实时的测量系统，以评估人工智能如何影响就业、工资、工作质量和行业动态，采用失业率及区域或行业特定替代指标等公共度量标准。这些系统应使政策制定者能够及时了解干扰发生的领域及其严重程度。随后，制定一套临时性、扩大的安全网方案（例如扩大或更灵活的失业救济、快速现金援助、工资保险、培训券），当...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1452,Review manually,"""markdown_text"": ""支持将逐步退出。这确保了援助具有针对性、时限性，并与干扰规模成比例，同时避免了项目的永久性扩张。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1494,Review manually,"""translated_text"": ""便携式福利。逐步建立不依赖于单一雇主的福利体系，通过可随个人跨岗位、跨行业、跨教育项目和创业活动流转的便携账户，扩大医疗保健、退休储蓄和技能培训的覆盖范围。公共项目可通过扩大退休和培训支持的获取渠道，使关键福利与就业状态脱钩，无论个人在何处或以何种方式工作。实施可通过便携式福利平台进行，该平台汇集多方缴款，并将其转入...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1495,Review manually,"""translation_unit_text"": ""便携式福利。逐步建立不依赖于单一雇主的福利体系，通过可随个人跨岗位、跨行业、跨教育项目和创业活动流转的便携账户，扩大医疗保健、退休储蓄和技能培训的覆盖范围。公共项目可通过扩大退休和培训支持的获取渠道，使关键福利与就业状态脱钩，无论个人在何处或以何种方式工作。实施可通过便携式福利平台进行，该平台汇集多方缴款...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1496,Review manually,"""fit_text"": ""便携式福利。逐步建立不依赖于单一雇主的福利体系，通过可随个人跨岗位、跨行业、跨教育项目和创业活动流转的便携账户，扩大医疗保健、退休储蓄和技能培训的覆盖范围。公共项目可通过扩大退休和培训支持的获取渠道，使关键福利与就业状态脱钩，无论个人在何处或以何种方式工作。实施可通过便携式福利平台进行，该平台汇集多方缴款，并将其转入与个人而非工作...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1504,Review manually,"""markdown_text"": ""便携式福利。逐步建立不依赖于单一雇主的福利体系，通过可随个人跨岗位、跨行业、跨教育项目和创业活动流转的便携账户，扩大医疗保健、退休储蓄和技能培训的覆盖范围。公共项目可通过扩大退休和培训支持的获取渠道，使关键福利与就业状态脱钩，无论个人在何处或以何种方式工作。实施可通过便携式福利平台进行，该平台汇集多方缴款，并将其转入与个...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1531,Review manually,"""translated_text"": ""进入以人为本工作的路径。拓展关怀与连接经济中的机会——儿童保育、老年护理、教育、医疗保健和社区服务——作为被人工智能取代的劳动者的转型路径。尽管人工智能可以通过减轻行政负担和实现更高程度的个性化来增强这些岗位，但人际连接仍将是这些职业的核心要素。随着人工智能重塑劳动力市场，如果得到培训、工资和工作质量方面的投资支持，...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1532,Review manually,"""translation_unit_text"": ""进入以人为本工作的路径。拓展关怀与连接经济中的机会——儿童保育、老年护理、教育、医疗保健和社区服务——作为被人工智能取代的劳动者的转型路径。尽管人工智能可以通过减轻行政负担和实现更高程度的个性化来增强这些岗位，但人际连接仍将是这些职业的核心要素。随着人工智能重塑劳动力市场，如果得到培训、工资和工作质量方面...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1533,Review manually,"""fit_text"": ""进入以人为本工作的路径。拓展关怀与连接经济中的机会——儿童保育、老年护理、教育、医疗保健和社区服务——作为被人工智能取代的劳动者的转型路径。尽管人工智能可以通过减轻行政负担和实现更高程度的个性化来增强这些岗位，但人际连接仍将是这些职业的核心要素。随着人工智能重塑劳动力市场，如果得到培训、工资和工作质量方面的投资支持，这些行业可以吸...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1541,Review manually,"""markdown_text"": ""进入以人为本工作的路径。拓展关怀与连接经济中的机会——儿童保育、老年护理、教育、医疗保健和社区服务——作为被人工智能取代的劳动者的转型路径。尽管人工智能可以通过减轻行政负担和实现更高程度的个性化来增强这些岗位，但人际连接仍将是这些职业的核心要素。随着人工智能重塑劳动力市场，如果得到培训、工资和工作质量方面的投资支持，这些...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1568,Review manually,"""translated_text"": ""这些举措可辅以一项家庭福利，将照护工作视为具有经济价值的劳动并支持不断演变的工作模式。该福利有助于覆盖育儿、教育和医疗保健支出，同时与兼职工作、再培训或创业保持兼容。这些努力共同作用，将扩大照护服务的可及性，增强社区凝聚力，并创造有意义、以人为本的工作。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1569,Review manually,"""translation_unit_text"": ""这些举措可辅以一项家庭福利，将照护工作视为具有经济价值的劳动并支持不断演变的工作模式。该福利有助于覆盖育儿、教育和医疗保健支出，同时与兼职工作、再培训或创业保持兼容。这些努力共同作用，将扩大照护服务的可及性，增强社区凝聚力，并创造有意义、以人为本的工作。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1570,Review manually,"""fit_text"": ""这些举措可辅以一项家庭福利，将照护工作视为具有经济价值的劳动并支持不断演变的工作模式。该福利有助于覆盖育儿、教育和医疗保健支出，同时与兼职工作、再培训或创业保持兼容。这些努力共同作用，将扩大照护服务的可及性，增强社区凝聚力，并创造有意义、以人为本的工作。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1578,Review manually,"""markdown_text"": ""这些举措可辅以一项家庭福利，将照护工作视为具有经济价值的劳动并支持不断演变的工作模式。该福利有助于覆盖育儿、教育和医疗保健支出，同时与兼职工作、再培训或创业保持兼容。这些努力共同作用，将扩大照护服务的可及性，增强社区凝聚力，并创造有意义、以人为本的工作。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1605,Review manually,"""translated_text"": ""加速科学发现并扩大其效益。建立一个由人工智能赋能实验室组成的分布式网络，以大幅扩展大规模测试和验证人工智能生成假设的能力。这些实验室将通过自动化常规流程、捕获高质量数据以及实现假设生成与测试之间的快速迭代，将人工智能系统直接整合到实验工作流中。随后，构建必要的物理系统和基础设施，将经过验证的发现大规模转化为实际应用。...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1606,Review manually,"""translation_unit_text"": ""加速科学发现并扩大其效益。建立一个由人工智能赋能实验室组成的分布式网络，以大幅扩展大规模测试和验证人工智能生成假设的能力。这些实验室将通过自动化常规流程、捕获高质量数据以及实现假设生成与测试之间的快速迭代，将人工智能系统直接整合到实验工作流中。随后，构建必要的物理系统和基础设施，将经过验证的发现大规模转化...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1607,Review manually,"""fit_text"": ""加速科学发现并扩大其效益。建立一个由人工智能赋能实验室组成的分布式网络，以大幅扩展大规模测试和验证人工智能生成假设的能力。这些实验室将通过自动化常规流程、捕获高质量数据以及实现假设生成与测试之间的快速迭代，将人工智能系统直接整合到实验工作流中。随后，构建必要的物理系统和基础设施，将经过验证的发现大规模转化为实际应用。这包括提升组织...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1615,Review manually,"""markdown_text"": ""加速科学发现并扩大其效益。建立一个由人工智能赋能实验室组成的分布式网络，以大幅扩展大规模测试和验证人工智能生成假设的能力。这些实验室将通过自动化常规流程、捕获高质量数据以及实现假设生成与测试之间的快速迭代，将人工智能系统直接整合到实验工作流中。随后，构建必要的物理系统和基础设施，将经过验证的发现大规模转化为实际应用。这包...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1642,Review manually,"""translated_text"": ""这些投资确保突破性成果从实验室走向广泛应用，同时强化构建、维护和运行支持AI驱动发现的基础设施所需的人才队伍与运营体系。实验室与生产基础设施应广泛部署于大学、社区学院、医院及区域研究中心，而非集中于少数精英机构。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1643,Review manually,"""translation_unit_text"": ""这些投资确保突破性成果从实验室走向广泛应用，同时强化构建、维护和运行支持AI驱动发现的基础设施所需的人才队伍与运营体系。实验室与生产基础设施应广泛部署于大学、社区学院、医院及区域研究中心，而非集中于少数精英机构。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1644,Review manually,"""fit_text"": ""这些投资确保突破性成果从实验室走向广泛应用，同时强化构建、维护和运行支持AI驱动发现的基础设施所需的人才队伍与运营体系。实验室与生产基础设施应广泛部署于大学、社区学院、医院及区域研究中心，而非集中于少数精英机构。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1652,Review manually,"""markdown_text"": ""这些投资确保突破性成果从实验室走向广泛应用，同时强化构建、维护和运行支持AI驱动发现的基础设施所需的人才队伍与运营体系。实验室与生产基础设施应广泛部署于大学、社区学院、医院及区域研究中心，而非集中于少数精英机构。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1708,Review manually,"""translated_text"": ""随着人工智能系统能力日益增强并更广泛地融入经济体系，它们在带来新丰裕的同时，也可能引入新的脆弱性。部分系统可能被滥用于网络或生物危害。若部署时缺乏充分保障措施，其他系统可能对社会和情感福祉（包括对年轻人）造成新的压力。人工智能系统的行为方式可能与人类意图不一致，或在超出有效人类监督的范围内运行。随着先进人工智能重塑个...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1709,Review manually,"""translation_unit_text"": ""随着人工智能系统能力日益增强并更广泛地融入经济体系，它们在带来新丰裕的同时，也可能引入新的脆弱性。部分系统可能被滥用于网络或生物危害。若部署时缺乏充分保障措施，其他系统可能对社会和情感福祉（包括对年轻人）造成新的压力。人工智能系统的行为方式可能与人类意图不一致，或在超出有效人类监督的范围内运行。随着先进人...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1710,Review manually,"""fit_text"": ""随着人工智能系统能力日益增强并更广泛地融入经济体系，它们在带来新丰裕的同时，也可能引入新的脆弱性。部分系统可能被滥用于网络或生物危害。若部署时缺乏充分保障措施，其他系统可能对社会和情感福祉（包括对年轻人）造成新的压力。人工智能系统的行为方式可能与人类意图不一致，或在超出有效人类监督的范围内运行。随着先进人工智能重塑个人、组织和政府...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1718,Review manually,"""markdown_text"": ""随着人工智能系统能力日益增强并更广泛地融入经济体系，它们在带来新丰裕的同时，也可能引入新的脆弱性。部分系统可能被滥用于网络或生物危害。若部署时缺乏充分保障措施，其他系统可能对社会和情感福祉（包括对年轻人）造成新的压力。人工智能系统的行为方式可能与人类意图不一致，或在超出有效人类监督的范围内运行。随着先进人工智能重塑个人、...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1745,Review manually,"""translated_text"": ""我们必须清醒地认识到此处所需的韧性。这些新风险不会是孤立的，也不适合逐一应对——人工智能将重塑工作执行方式、决策制定方式、组织运作方式以及国家互动方式。因此，构建韧性意味着确保人员和机构能够快速适应，在使用这些系统时保持有意义的能动性，并在经济和社会结构演变的同时，维持广泛共享的繁荣。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1746,Review manually,"""translation_unit_text"": ""我们必须清醒地认识到此处所需的韧性。这些新风险不会是孤立的，也不适合逐一应对——人工智能将重塑工作执行方式、决策制定方式、组织运作方式以及国家互动方式。因此，构建韧性意味着确保人员和机构能够快速适应，在使用这些系统时保持有意义的能动性，并在经济和社会结构演变的同时，维持广泛共享的繁荣。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1747,Review manually,"""fit_text"": ""我们必须清醒地认识到此处所需的韧性。这些新风险不会是孤立的，也不适合逐一应对——人工智能将重塑工作执行方式、决策制定方式、组织运作方式以及国家互动方式。因此，构建韧性意味着确保人员和机构能够快速适应，在使用这些系统时保持有意义的能动性，并在经济和社会结构演变的同时，维持广泛共享的繁荣。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1755,Review manually,"""markdown_text"": ""我们必须清醒地认识到此处所需的韧性。这些新风险不会是孤立的，也不适合逐一应对——人工智能将重塑工作执行方式、决策制定方式、组织运作方式以及国家互动方式。因此，构建韧性意味着确保人员和机构能够快速适应，在使用这些系统时保持有意义的能动性，并在经济和社会结构演变的同时，维持广泛共享的繁荣。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1782,Review manually,"""translated_text"": ""过去几年，包括OpenAI在内的领先AI开发者已大力关注上游保障措施：制定全球标准、围绕评估、缓解措施和风险提高透明度，并投资于模型测试、红队演练和使用政策，旨在部署前识别和缓解风险。政策制定者也聚焦于此，将相关要求编入欧盟《人工智能法案》及美国各州法规。与此同时，培训与素养提升工作已得到扩展，使学校、非营利组织、小...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1783,Review manually,"""translation_unit_text"": ""过去几年，包括OpenAI在内的领先AI开发者已大力关注上游保障措施：制定全球标准、围绕评估、缓解措施和风险提高透明度，并投资于模型测试、红队演练和使用政策，旨在部署前识别和缓解风险。政策制定者也聚焦于此，将相关要求编入欧盟《人工智能法案》及美国各州法规。与此同时，培训与素养提升工作已得到扩展，使学校、非...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1784,Review manually,"""fit_text"": ""过去几年，包括OpenAI在内的领先AI开发者已大力关注上游保障措施：制定全球标准、围绕评估、缓解措施和风险提高透明度，并投资于模型测试、红队演练和使用政策，旨在部署前识别和缓解风险。政策制定者也聚焦于此，将相关要求编入欧盟《人工智能法案》及美国各州法规。与此同时，培训与素养提升工作已得到扩展，使学校、非营利组织、小型企业和社区能...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1792,Review manually,"""markdown_text"": ""过去几年，包括OpenAI在内的领先AI开发者已大力关注上游保障措施：制定全球标准、围绕评估、缓解措施和风险提高透明度，并投资于模型测试、红队演练和使用政策，旨在部署前识别和缓解风险。政策制定者也聚焦于此，将相关要求编入欧盟《人工智能法案》及美国各州法规。与此同时，培训与素养提升工作已得到扩展，使学校、非营利组织、小型企...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1819,Review manually,"""translated_text"": ""但随着人工智能系统能力日益增强、部署范围日益扩大，其韧性也将取决于部署后的情况——即系统必须实时监控、在不确定性下运行，并融入并非为智能体工作流设计的机构之中。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1820,Review manually,"""translation_unit_text"": ""但随着人工智能系统能力日益增强、部署范围日益扩大，其韧性也将取决于部署后的情况——即系统必须实时监控、在不确定性下运行，并融入并非为智能体工作流设计的机构之中。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1821,Review manually,"""fit_text"": ""但随着人工智能系统能力日益增强、部署范围日益扩大，其韧性也将取决于部署后的情况——即系统必须实时监控、在不确定性下运行，并融入并非为智能体工作流设计的机构之中。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1829,Review manually,"""markdown_text"": ""但随着人工智能系统能力日益增强、部署范围日益扩大，其韧性也将取决于部署后的情况——即系统必须实时监控、在不确定性下运行，并融入并非为智能体工作流设计的机构之中。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1860,Review manually,"""translated_text"": ""这并非新挑战。历史上，变革性技术在重塑社会时，既带来新益处也引入新风险，而随着其规模扩大，新的管理体系也随之建立。电力普及之际，社会建立了安全标准与监管机构。汽车改变出行方式时，安全系统在保障行动自由的同时降低了风险。在航空领域，持续监测与协同响应系统使飞行成为最安全的交通方式之一。在食品与医药领域，测试与上市后监测...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1861,Review manually,"""translation_unit_text"": ""这并非新挑战。历史上，变革性技术在重塑社会时，既带来新益处也引入新风险，而随着其规模扩大，新的管理体系也随之建立。电力普及之际，社会建立了安全标准与监管机构。汽车改变出行方式时，安全系统在保障行动自由的同时降低了风险。在航空领域，持续监测与协同响应系统使飞行成为最安全的交通方式之一。在食品与医药领域，测试...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1862,Review manually,"""fit_text"": ""这并非新挑战。历史上，变革性技术在重塑社会时，既带来新益处也引入新风险，而随着其规模扩大，新的管理体系也随之建立。电力普及之际，社会建立了安全标准与监管机构。汽车改变出行方式时，安全系统在保障行动自由的同时降低了风险。在航空领域，持续监测与协同响应系统使飞行成为最安全的交通方式之一。在食品与医药领域，测试与上市后监测确保了日常使用...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1870,Review manually,"""markdown_text"": ""这并非新挑战。历史上，变革性技术在重塑社会时，既带来新益处也引入新风险，而随着其规模扩大，新的管理体系也随之建立。电力普及之际，社会建立了安全标准与监管机构。汽车改变出行方式时，安全系统在保障行动自由的同时降低了风险。在航空领域，持续监测与协同响应系统使飞行成为最安全的交通方式之一。在食品与医药领域，测试与上市后监测确保...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1898,Review manually,"""translation_unit_text"": ""随着我们迈向超级智能，构建一个具有韧性的社会需要类似但更快速的努力，这一努力现在就必须启动。以下构想是一系列旨在构建更具韧性社会的雄心勃勃的途径。它们侧重于通过建立信任、问责和审计机制，构建并扩展能在现实条件下运行的安全系统。这些构想提出了加强治理的机会，以确保先进人工智能保持可控、透明并与民主价值观相一...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1907,Review manually,"""markdown_text"": ""随着我们迈向超级智能，构建一个具有韧性的社会需要类似但更快速的努力，这一努力现在就必须启动。以下构想是一系列旨在构建更具韧性社会的雄心勃勃的途径。它们侧重于通过建立信任、问责和审计机制，构建并扩展能在现实条件下运行的安全系统。这些构想提出了加强治理的机会，以确保先进人工智能保持可控、透明并与民主价值观相一致。同时，它们提...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1946,Review manually,"""translation_unit_text"": ""随着我们迈向超级智能，构建一个具有韧性的社会需要类似但更快速的努力，这一努力现在就必须启动。以下构想是一系列旨在构建更具韧性社会的雄心勃勃的途径。它们侧重于通过建立信任、问责和审计机制，构建并扩展能在现实条件下运行的安全系统。这些构想提出了加强治理的机会，以确保先进人工智能保持可控、透明并与民主价值观相一...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1955,Review manually,"""markdown_text"": ""以便及早识别风险、共享信息，并在需要时迅速执行应对措施。总之，这些提案拓展了正在进行的重要安全工作，并代表了确保人工智能安全、可治理且符合民主价值观的初步构想。"",",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1997,Review manually,"""translated_text"": ""应对新兴风险的安全系统。研发能够保护模型、检测风险并防止在高后果领域（包括网络与生物风险以及其他大规模危害途径）滥用的工具。扩大先进人工智能系统在威胁建模、红队演练、净评估和鲁棒性测试中的应用，以早期识别和预测新型风险，并为缓解策略提供信息。开发并规模化互补性防护系统；例如，在疫情暴发时快速识别和生产医疗对策，并扩大...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1998,Review manually,"""translation_unit_text"": ""应对新兴风险的安全系统。研发能够保护模型、检测风险并防止在高后果领域（包括网络与生物风险以及其他大规模危害途径）滥用的工具。扩大先进人工智能系统在威胁建模、红队演练、净评估和鲁棒性测试中的应用，以早期识别和预测新型风险，并为缓解策略提供信息。开发并规模化互补性防护系统；例如，在疫情暴发时快速识别和生产医疗...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,1999,Review manually,"""fit_text"": ""应对新兴风险的安全系统。研发能够保护模型、检测风险并防止在高后果领域（包括网络与生物风险以及其他大规模危害途径）滥用的工具。扩大先进人工智能系统在威胁建模、红队演练、净评估和鲁棒性测试中的应用，以早期识别和预测新型风险，并为缓解策略提供信息。开发并规模化互补性防护系统；例如，在疫情暴发时快速识别和生产医疗对策，并扩大战略储备以应对...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2007,Review manually,"""markdown_text"": ""应对新兴风险的安全系统。研发能够保护模型、检测风险并防止在高后果领域（包括网络与生物风险以及其他大规模危害途径）滥用的工具。扩大先进人工智能系统在威胁建模、红队演练、净评估和鲁棒性测试中的应用，以早期识别和预测新型风险，并为缓解策略提供信息。开发并规模化互补性防护系统；例如，在疫情暴发时快速识别和生产医疗对策，并扩大战略...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2034,Review manually,"""translated_text"": ""AI信任栈。研发有助于人们信任和验证AI系统、其生成内容及其所采取行动的系统——尤其是在这些系统承担更多现实世界责任的情况下。推进来源与验证标准及工具的开发，以建立对AI系统的信任，同时保护隐私。这可能包括为生成内容或发出指令等行为启用安全、可验证的签名，以及开发能够支持调查与问责、同时避免导致普遍监控的隐私保护型日...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2035,Review manually,"""translation_unit_text"": ""AI信任栈。研发有助于人们信任和验证AI系统、其生成内容及其所采取行动的系统——尤其是在这些系统承担更多现实世界责任的情况下。推进来源与验证标准及工具的开发，以建立对AI系统的信任，同时保护隐私。这可能包括为生成内容或发出指令等行为启用安全、可验证的签名，以及开发能够支持调查与问责、同时避免导致普遍监控的...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2036,Review manually,"""fit_text"": ""AI信任栈。研发有助于人们信任和验证AI系统、其生成内容及其所采取行动的系统——尤其是在这些系统承担更多现实世界责任的情况下。推进来源与验证标准及工具的开发，以建立对AI系统的信任，同时保护隐私。这可能包括为生成内容或发出指令等行为启用安全、可验证的签名，以及开发能够支持调查与问责、同时避免导致普遍监控的隐私保护型日志记录与审计系...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2044,Review manually,"""markdown_text"": ""AI信任栈。研发有助于人们信任和验证AI系统、其生成内容及其所采取行动的系统——尤其是在这些系统承担更多现实世界责任的情况下。推进来源与验证标准及工具的开发，以建立对AI系统的信任，同时保护隐私。这可能包括为生成内容或发出指令等行为启用安全、可验证的签名，以及开发能够支持调查与问责、同时避免导致普遍监控的隐私保护型日志记...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2071,Review manually,"""translated_text"": ""这类解决方案应能捕获系统行为与使用的关键信息，同时最大限度地减少敏感数据的收集，并设计为在明确界定的法律或安全条件下支持调查或干预。这项工作还可包括制定和测试治理框架，以明确组织内部的责任归属，包括如何将问责分配给特定角色，以及随着系统能力增强，授权、监督和升级流程应如何运作。长期来看，这些努力可通过建立对AI交互的...",False,review,manual
Review manually,experiments/layout-fit/fixtures/sample-blocks.v1.json,2072,Review manually,"""translation_unit_text"": ""这类解决方案应能捕获系统行为与使用的关键信息，同时最大限度地减少敏感数据的收集，并设计为在明确界定的法律或安全条件下支持调查或干预。这项工作还可包括制定和测试治理框架，以明确组织内部的责任归属，包括如何将问责分配给特定角色，以及随着系统能力增强，授权、监督和升级流程应如何运作。长期来看，这些努力可通过建立...",False,review,manual
